gen,sp,filename
Poecile,palustris,XC154534-131116_0208-2HEqNR mp3.wav
Poecile,palustris,XC513996-RVmeise.wav
Poecile,palustris,XC519698-sumpfm0847.wav
Poecile,palustris,XC355943-077A_170216_1250.wav
Poecile,palustris,XC531206-200301 Sumpfmeise Gesang FH 1627.wav
Poecile,palustris,XC363842-Sumpfmeise.wav
Poecile,palustris,XC597864-181110_0032Ü-03a-ö-13fra mp3.wav
Poecile,palustris,XC355494-170212_10SumpfmeiseXC.wav
Poecile,palustris,XC605045-201122_mp3.0028-01ö (17).wav
Poecile,palustris,XC167672-tmp_recording-20140218-103208455445868.wav
Poecile,palustris,XC199102-LS110723-A-Sumpfmeise-Alarm.wav
Poecile,palustris,Sumpfmeise-Kontaktrufe-Waldpark-09-03-2010-7-40.wav
Poecile,palustris,XC597872-181110_0032Ü-03a-ö-17fra mp3.wav
Poecile,palustris,XC619159-SumpfmeiseTerritorial.wav
Poecile,palustris,XC599350-V181119_0042-ÜÜ-03p-ö-01.wav
Poecile,palustris,XC520086-sumpfmeise0941.wav
Poecile,palustris,XC435392-BIF2657-1-1_PFR14286-1_2-11_171226_BIO_matit-palustris-1-FC_ectit-mitratus-1-FC_d_prerow_REF-S_C.wav
Poecile,palustris,XC206918-30650_068-2µ mp3.wav
Poecile,palustris,XC154535-131116_0210HEqNR mp3.wav
Poecile,palustris,XC587805-555585-ö-24middle-dow.wav
Poecile,palustris,XC301280-30047_ 1 - 3hiequ mp3.wav
Poecile,palustris,XC522692-555581-Wav03.wav
Poecile,palustris,XC252315-Marsh Tit_20150410_083022_prepared.wav
Poecile,palustris,XC520172-555567-a-Wav-03palus-very.wav
Poecile,palustris,XC363766-glanskop song.wav
Poecile,palustris,Sumpfmeis16052012SchlierJuvhighpassCutoff5425.wav
Poecile,palustris,XC235322-30715_062-04ri-renw mp3.wav
Poecile,palustris,XC127126-Marsh Tit_20130324_081200_prepared.wav
Poecile,palustris,XC342150-5260_126-03hiequn mp3.wav
Poecile,palustris,XC342180-5266_063-03hiqun mp3.wav
Poecile,palustris,XC333100-Sumpfmeise alarmcalls 2016 09 03 Kemmerlang XENO.wav
Poecile,palustris,XC211846-30687_062-01M µ-5C4tru mp3.wav
Poecile,palustris,XC598606-181110_0032Ü-02f-ö-11fra mp3.wav
Poecile,palustris,XC590521-stroll555587mp3 (1).wav
Poecile,palustris,100919_01_MarshTit_Mindelsee.wav
Poecile,palustris,XC114812-749re-fi mp3.wav
Poecile,palustris,XC225827-150320SumpfmeiseGesangFH2aEdit.wav
Poecile,palustris,SumpfmeiseRWHuette14-2-12_15-01.wav
Poecile,palustris,"XC534291-200313_1862 1746 Sumpfmeise. D, NW, LEV. Stephan Risch.wav"
Poecile,palustris,XC342942-5271_061-04tut mp3.wav
Poecile,palustris,XC210689-150118SumpfmeiseAlarmFH10edit.wav
Poecile,palustris,XC365538-91228-02_000-02tut mp3.wav
Poecile,palustris,XC363539-0013-02_000-05tut mp3.wav
Poecile,palustris,XC154536-131116_0211HEqNR mp3.wav
Poecile,palustris,XC541415-DM673204_Sum_call-1Apr_cut1b2_rau1_HP800.wav
Poecile,palustris,SumpfmSchoolw12-4-8frueh.wav
Poecile,palustris,XC522669-555579-Wav01.wav
Poecile,palustris,XC462299-2018.12.30_11.00_01.wav
Poecile,palustris,XC397086-035016_333-03''` mp3.wav
Poecile,palustris,XC129376-SumpfmeiseFuefiliE13-4-13_6-53.wav
Poecile,palustris,XC614260-210109_0192 Sumpfmeise (xeno).wav
Poecile,palustris,XC357060-056-02_124-06tut mp3.wav
Poecile,palustris,XC475911-DM555642-5 mp3.wav
Poecile,palustris,XC606209-201129_1649.wav
Poecile,palustris,XC363742-Glanskop call.wav
Poecile,palustris,XC607028-181120_0043ÜÜ-01j-ö-11specia-allNN.wav
Poecile,palustris,XC207438-141215SumpfmeiseRufFH1edit.wav
Poecile,palustris,XC182022-LS_30274 x mp3.wav
Poecile,palustris,XC213842-150216SumpfmeiseAlarmFH1edit.wav
Poecile,palustris,XC598609-181110_0032Ü-02f-ö-14fra mp3.wav
Poecile,palustris,XC403031-sumpfm0716.wav
Poecile,palustris,XC211850-30687_186-01M µ-5C4tru mp3.wav
Poecile,palustris,2011_12_20_Sumpfmeise_BarnefHolzOL15Uhr00.wav
Poecile,palustris,XC467918-181110_0032Ü-02f-ö-11fra mp3.wav
Poecile,palustris,XC618709-Sumpfmeise012021.wav
Poecile,palustris,XC355495-170212_13SumpfmeiseXC.wav
Poecile,palustris,XC362135-727-02_179-01tut mp3.wav
Poecile,palustris,XC140276-3936Ü mp3.wav
Poecile,palustris,SumpfmWiemGeh8-4-12_16-28.wav
Poecile,palustris,XC522677-555579-Wav08.wav
Poecile,palustris,XC617900-210124_0208 Sumpfmeise Edesse.wav
Poecile,palustris,XC211435-sumpfm0830.wav
Poecile,palustris,XC596112-181110_0032Ü-01e-ö-16µµ mp3.wav
Poecile,palustris,XC283962-150925SumpfmeiseRufFH2aEdit.wav
Poecile,palustris,XC211844-30687_000-09-µtru0-008 mp3.wav
Poecile,palustris,XC302044-5066_000-09hiequ.wav
Poecile,palustris,XC204738-141122SumpfmeiseAlarmFH5edit.wav
Poecile,palustris,XC516248-200102_1914_094944_uboga.wav
Poecile,palustris,XC594886-109_0031Ü-01b-ö-01µ mp3.wav
Poecile,palustris,XC302037-5064_000-04hiequ.wav
Poecile,palustris,XC417564-Sumpfmeise Gesang Erisk 2018 04 02_8735-A-xeno.wav
Poecile,palustris,SumpfmNaturwParzN13-2-8_10-48.wav
Poecile,palustris,100923_02_MarshTit_Mindelsee.wav
Poecile,palustris,XC163754-sumpfm (2).wav
Poecile,palustris,XC382441-Sumpfmeisen 7.wav
Poecile,palustris,XC609941-sumpfmeise1353.wav
Poecile,palustris,XC382521-555283_360-02´ mp3.wav
Poecile,palustris,XC404446-180304_01XC.wav
Poecile,palustris,XC189984-30315_352 - 3xüü mp3.wav
Poecile,palustris,XC522693-555582-Wav01.wav
Poecile,palustris,XC382440-Sumpfmeisen 3.wav
Poecile,palustris,XC215773-150302SumpfmeiseGesangFH1edit.wav
Poecile,palustris,XC206921-30650_068-7µ mp3.wav
Poecile,palustris,XC462225-Poecile palustris2018.12.27_10.18_01.wav
Poecile,palustris,XC178354-LS_30236x mp3.wav
Poecile,palustris,XC164927-140116_0318HEqNR mp3.wav
Poecile,palustris,XC397237-170403SumpfmeiseGesangFH 1326.wav
Poecile,palustris,XC420320-Poecile palustris_call _mmicry of Parus major_call_2017.04.28_13.58_01.wav
Poecile,palustris,xc-wa001211-200804230932-parpal.wav
Poecile,palustris,XC155477-SumpfmeiseKahlbüthN15-3-11_6-45.wav
Poecile,palustris,XC384816-31573_239-01$ mp3.wav
Poecile,palustris,XC304972-160228_01SumpfmeiseXC.wav
Poecile,palustris,XC419711-Poecile palustris_song_2016.03.24.wav
Poecile,palustris,XC435391-BIF2656-1_PFR14286-1_2-11_171226_BIO_matit-palustris-1-FC_d_prerow_REF-S_C.wav
Poecile,palustris,XC206413-141208SumpfmeiseRufFH2edit.wav
Poecile,palustris,2011_12_20_Sumpfmeise_BarnefHolzOL14Uhr50.wav
Poecile,palustris,XC393667-020836_766-07´ mp3.wav
Poecile,palustris,XC331310-Marsh Tit_20160517_141844_prepared.wav
Poecile,palustris,XC337162-GER Marsh Tit 0915 160919 edit spl NK.wav
Poecile,palustris,XC462223-2018.12.27_10.16_01.wav
Poecile,palustris,XC393502-025926_500-04-01´ mp3.wav
Poecile,palustris,XC206923-30650_136-2µ mp3.wav
Poecile,palustris,XC593174-555588-ö-01high.wav
Poecile,palustris,XC363837-Sumpfmeise ruf.wav
Poecile,palustris,XC400935-180124_158 1029  Mammendorf Marsh Tit.wav
Poecile,palustris,XC243663-Sumpfmeise Reviergesang 1.wav
Poecile,montanus,XC435403-BIF2667-1_PFR14235_2-11_180106_BIO_witit-salicarius-3-FC_d_profen_REF-S_C-B.wav
Poecile,montanus,weidenmeise.wav
Poecile,montanus,XC181599-4676 mp3_231m_ 5 x mp3.wav
Poecile,montanus,XC213201-weidenm0855.wav
Poecile,montanus,XC487533-xc-wa006478-000053-Parus-montanus.wav
Poecile,montanus,XC243678-Weidenmeise song.wav
Poecile,montanus,XC165422-Weidenmeise Atypischer Gesang 3.wav
Poecile,montanus,2528 mp3.wav
Poecile,montanus,WeidenmUhuplattfzieren8-2-8_16-36.wav
Poecile,montanus,XC363537-0013-01_120-04tut mp3.wav
Poecile,montanus,XC167669-LS_30027-2xx mp3.wav
Poecile,montanus,XC363769-matkop lissen.wav
Poecile,montanus,XC520087-weidenm0947.wav
Poecile,montanus,XC169935-Weidenmeise_251213_VIEBaggersee Bohnen.wav
Poecile,montanus,XC420199-Poecile montanus_call_2018.05.11_06.40_01.wav
Poecile,montanus,XC165421-Weidenmeise Atypischer Gesang 2.wav
Poecile,montanus,XC339620-1475_131-03hieqn mp3(128 kBits).wav
Poecile,montanus,XC402076-180131_1273 1015 Mandichosee_willowtTit.wav
Poecile,montanus,XC305538-x5090_059-04hiequ mp3.wav
Poecile,montanus,"XC356089-WEIDENMEISE, Gesang  18.02.2017  HhW Süd   9_57  VOC_170218-4895 gült..wav"
Poecile,montanus,XC339622-1475_197-03hieqn mp3.wav
Poecile,montanus,XC537514-hegeC002-Ü-02.wav (4).wav
Poecile,montanus,XC539575-WEIDENMEISE  20.03.2020  Wald Hofst. 12_03 VOC_200320-0320.wav
Poecile,montanus,XC599334-181119_0042-ÜÜ-02f-ö-02.wav
Poecile,montanus,XC167620-weidenm.wav
Poecile,montanus,XC462215-.2018.12.27_12.00_01.wav
Poecile,montanus,XC480836-DM672709_Wm_cut1b_rau2.wav
Poecile,montanus,XC371606-20170523 P. montanus.wav
Poecile,montanus,XC169337-Weidenm.wav
Poecile,montanus,XC170048-Weidenm.wav
Poecile,montanus,XC462218-2018.12.27_12.08_01.wav
Poecile,montanus,XC587127-Poecile_montanus_SteinhuderMeer_OlympusLS3_2020-08-30.wav
Poecile,montanus,XC522679-555579-Wav10.wav
Poecile,montanus,XC435407-BIF2671-1_PFR14236-1_2-11_180106_BIO_witit-salicarius-3-FC_d_profen_REF-S_C_C.wav
Poecile,montanus,XC539521-weidenm0639.wav
Poecile,montanus,XC363760-matkop song 3.wav
Poecile,montanus,XC342939-5269_315-05hiequn mp3.wav
Poecile,montanus,XC584895-31743-b-Ü-26--ö-14middleZZ.wav
Poecile,montanus,XC541859-weide0558.wav
Poecile,montanus,XC435404-BIF2668-1_PFR14235_2-11_180106_BIO_witit-salicarius-3-FC_d_profen_REF-S_C-B.wav
Poecile,montanus,XC118371-2960raeq mp3.wav
Poecile,montanus,XC200054-30524 - 6 m mp3.wav
Poecile,montanus,"XC318889-WEIDENMEISEN, Ruf u. Gesang  27.5.2016   HhW  5_53 VOC_160527-4415 gült.wav"
Poecile,montanus,XC327315-1359_319-02hipan mp3.wav
Poecile,montanus,XC125796-WeidenmPresterbueth-N-28-1-8_17-11.wav
Poecile,montanus,XC365537-91228-01_180-07tut mp3.wav
Poecile,montanus,WeidenmUhuplattfzieren8-2-8_16-33.wav
Poecile,montanus,XC435405-BIF2669-1_PFR14235_2-11_180106_BIO_witit-salicarius-3-FC_d_profen_REF-S_C-B.wav
Poecile,montanus,XC302788-weidenm0905.wav
Poecile,montanus,XC435402-BIF2666-1_PFR14235_2-11_180106_BIO_witit-salicarius-3-FC_d_profen_REF-S_C-B.wav
Poecile,montanus,XC306770-5099_000-05hiaudequ mp3(128 kBits).wav
Poecile,montanus,XC200071-30552 - 1 m mp3.wav
Poecile,montanus,XC536831-sankC002-Ü--01Wav--06.wav
Poecile,montanus,XC171720-weidenm.wav
Poecile,montanus,XC306443-5096_179-02hiaudequ mp3.wav
Poecile,montanus,1577 mp3.wav
Poecile,montanus,XC196919-30472_119 - 3 x mp3.wav
Poecile,montanus,XC289581-31114_059 (3)hiequ mp3.wav
Poecile,montanus,XC128951-WeidenmeiseAngeltRuesd8-4-13_7-17.wav
Poecile,montanus,XC520088-weidenm0948.wav
Poecile,montanus,XC481768-xc-wa006378-000000-Parus-montanus.wav
Poecile,montanus,XC313168-weidenm0550.wav
Poecile,montanus,XC363753-matkop song.wav
Poecile,montanus,XC313250-5124_053-04audj mp3.wav
Poecile,montanus,XC165420-Weidenmeise Atypischer Gesang 1.wav
Poecile,montanus,XC435409-BIF2673-1_PFR14236-1_2-11_180106_BIO_witit-salicarius-3-FC_d_profen_REF-S_C_C.wav
Poecile,montanus,XC363759-matkop song 2.wav
Poecile,montanus,XC188983-30357_124 - 5 xz mp3.wav
Poecile,montanus,WeidenmUhuplattfzieren8-2-8_14-51.wav
Poecile,montanus,XC306772-5099_059-03hiaudequ mp3(192 kBits).wav
Poecile,montanus,XC164926-140116_0318-2HEqNR mp3.wav
Poecile,montanus,XC467356-XnoECHT555633Bbb-a-ö-10µµ mp3.wav
Poecile,montanus,XC618923-weidenm1211.wav
Poecile,montanus,XC205647-30633_191-1m mp3.wav
Poecile,montanus,XC584885-31743-b-Ü-26--ö-03middle-down.wav
Poecile,montanus,XC204685-30630_063-2m mp3.wav
Poecile,montanus,XC357934-Weidenmeise.wav
Poecile,montanus,XC306428-5096_000-01hiaudequ mp3.wav
Poecile,montanus,XC402797-180215_168 0914 Königsbrunn--Lech River Lowlands SSI .wav
Poecile,montanus,XC435406-BIF2670-1_PFR14236-1_2-11_180106_BIO_witit-salicarius-3-FC_d_profen_REF-S_C_C.wav
Poecile,montanus,XC520592-weidenm0932.wav
Poecile,montanus,XC112639-2716 mp3.wav
Poecile,montanus,XC331850-Weidenmeise.wav
Poecile,montanus,XC313183-5139_161-06audj mp3.wav
Poecile,montanus,XC603515-lox201106_mp3.0020-01ö (16).wav
Poecile,montanus,XC206901-30647_205-1yyµ mp3.wav
Poecile,montanus,XC391354-54448_0433-02´ mp3.wav
Poecile,montanus,XC410776-DM670838_Wm_Kiessee_end.wav
Poecile,montanus,XC583752-Glanskop01.wav
Poecile,montanus,XC435408-BIF2672-1_PFR14236-1_2-11_180106_BIO_witit-salicarius-3-FC_d_profen_REF-S_C_C.wav
Poecile,montanus,XC492090-weide0758.wav
Poecile,montanus,"XC536425-200319_1882 0811 Weidenmeise. D, GM,  Engelskrichen. Stephan Risch.wav"
Poecile,montanus,XC465489-DO!!andi31780AAb-ö-01µµ mp3.wav
Poecile,montanus,XC166913-140208WeidenmeiseRufeFH4.wav
Poecile,montanus,XC347677-weidenm0925.wav
Poecile,montanus,XC584107-31741-ö-09middle.wav
Dryocopus,martius,XC627680-schwarzsp0649.wav
Dryocopus,martius,XC293049-31147_107speiIV-2-02hiequ mp3(128kBits).wav
Dryocopus,martius,XC401656-schwarzsp1301.wav
Dryocopus,martius,XC462731-schwarzspecht.wav
Dryocopus,martius,XC491898-Dryocopus martius_2019.07.08_06.04_01.wav
Dryocopus,martius,"XC470968-SCHWARZSPECHT, Trommeln   3.04.2019  Kerschl. Forst  9_11  VOC_190403-7378.wav"
Dryocopus,martius,XC382687-Schwarzspecht.wav
Dryocopus,martius,XC422026-DM671410_Ssp-flightcall_cut2_rau1.wav
Dryocopus,martius,XC615296-210116_1508XC.wav
Dryocopus,martius,XC569983-200615_0305-[AudioTrimmer.com] (1).wav
Dryocopus,martius,XC615617-200425 Schwarzspecht Ruf Flugruf Trommeln FH 1645 Cut 1 Min3712.wav
Dryocopus,martius,XC306448-5097_053-03hiaudequ mp3.wav
Dryocopus,martius,XC472515-SCHWARZSPECHT   6.03.2014  HhW N  9_26   LS103653 gült..wav
Dryocopus,martius,SchwarzspTrommelnRWHuette2010.wav
Dryocopus,martius,XC288966-schwarzspecht weibchen trommeln 13.2.15 seba.wav
Dryocopus,martius,XC556055-ssp.wav
Dryocopus,martius,XC320079-1296_319-02hipan mp3.wav
Dryocopus,martius,XC460911-2019.02.15_10.43_01.wav
Dryocopus,martius,XC215781-150304SchwarzspechtFlugrufRufFH1edit.wav
Dryocopus,martius,XC302083-5072_000-04hiequ mp3.wav
Dryocopus,martius,XC375147-170523_1011 0600 Murnauer Moss_Black woodpecker CONF.wav
Dryocopus,martius,XC530820-schwarzsp0753.wav
Dryocopus,martius,XC617901-210124_0208 Schwarzspecht Edesse.wav
Dryocopus,martius,XC371576-who dis.wav
Dryocopus,martius,XC164902-140112_0301-1HEqNR mp3.wav
Dryocopus,martius,SchwspGruenspRWSchranke27-3-10_6-30.wav
Dryocopus,martius,XC292493-31139_119bis24-03hiequ mp3(128kBits).wav
Dryocopus,martius,XC197371-schwarzsp0845_A.wav
Dryocopus,martius,XC513977-191228 Schwarzspecht Ruf FH 1526.wav
Dryocopus,martius,XC415084-180511_36SchwarzspechtXC.wav
Dryocopus,martius,XC293045-31147_053-04hiequ mp3.wav
Dryocopus,martius,XC584071-1013SchwarzspechtXC.wav
Dryocopus,martius,XC117118-2918rkrk mp3.wav
Dryocopus,martius,XC125350-Black Woodpecker_20130303_122244.wav
Dryocopus,martius,XC355460-schwarzsp0752.wav
Dryocopus,martius,XC374707-170608_1034 Ammersee Trails_Black Woodpecker.wav
Dryocopus,martius,XC293044-31147_053-02hiequ mp3(128kBits).wav
Dryocopus,martius,XC167812-140217SchwarzspechtGesangFH3.wav
Dryocopus,martius,XC609797-schwarzsp0832.wav
Dryocopus,martius,XC405590-180311_13XC.wav
Dryocopus,martius,XC292938-31151_000speIII-1-02hiequ mp3(128kBits).wav
Dryocopus,martius,XC569966-200615_0305-[AudioTrimmer.com].wav
Dryocopus,martius,XC293053-31147_107speiIV-2-06hiequ mp3(187kBits).wav
Dryocopus,martius,XC407246-20180222_Schwarzspecht_Caverititz.wav
Dryocopus,martius,"XC377379-SCHWARZSPECHTE, Gesang u. Rufe  14. 05.2017  Windachspeicher  10_35-10_38   VOC_170511-5111  stark gek.  gült..wav"
Dryocopus,martius,XC190269-30385_117 - 3 x mp3.wav
Dryocopus,martius,XC167811-140217SchwarzspechtRufeFH2.wav
Dryocopus,martius,XC613254-schwarzsp0922.wav
Dryocopus,martius,XC172722-140120SchwarzspechtFH1ed.wav
Dryocopus,martius,XC165240-140122_0338HEqNR mp3.wav
Dryocopus,martius,XC293046-31147_053speIV-1-01hiequ mp3(128kBits).wav
Dryocopus,martius,schwarzspecht.wav
Dryocopus,martius,XC335829-160225SchwarzspechtRufFlugrufFH1edit.wav
Dryocopus,martius,XC391197-schwarzsp0658.wav
Dryocopus,martius,XC292491-31139_119bis24-01hiequ mp3(128kBits).wav
Dryocopus,martius,XC287193-Schwarzspecht Flugruf.wav
Dryocopus,martius,XC416104-rc 59 Dryocopus martius edited 2 cut.wav
Dryocopus,martius,XC276935-SCHWARZSPECHT  19.08.2015   Hofstetten   12_03   VOC_150819-3138   gült  2.wav
Dryocopus,martius,XC288964-schwarzspechte bienwund 16.2.15.wav
Dryocopus,martius,XC416103-rc 59 Dryocopus martius edited.wav
Dryocopus,martius,XC390892-171025_1158 0900 Nannhofen_BlackWood NNS 0930.wav
Dryocopus,martius,XC292940-31151_000speIII-1-04hiequ mp3(128kBits).wav
Dryocopus,martius,XC139717-SchwarzspechtHoehbeck21-6-13_13-45.wav
Dryocopus,martius,XC292939-31151_000speIII-1-03hiequ mp3(128kBits).wav
Dryocopus,martius,XC352532-1401_179-01tut mp3.wav
Dryocopus,martius,XC624333-schwarzsp0646.wav
Dryocopus,martius,XC375148-170523_1011 0600 Murnauer Moss_Black Wood Copy.wav
Dryocopus,martius,XC165242-140122_0338-2HEqNR mp3.wav
Dryocopus,martius,XC415083-180511_37SchwarzspechtXC.wav
Dryocopus,martius,XC382384-555280_239-11$ mp3.wav
Dryocopus,martius,XC316826-1291_187-02audj mp3.wav
Dryocopus,martius,"XC377375-SCHWARZSPECHT, Trommeln und sog.  Dohlenrufe  14.05.2017  Windachspeicher  10_06-10_11  VOC_170514-5104  gek..wav"
Dryocopus,martius,XC444332-schwarzsp1419.wav
Dryocopus,martius,XC166681-schwarzsp.wav
Dryocopus,martius,XC193584-140819SchwarzspechtFH1edit.wav
Dryocopus,martius,XC355461-schwarzsp0754.wav
Dryocopus,martius,XC292494-31139_179parII-4-02hiequ mp3(128kBits).wav
Dryocopus,martius,XC622790-SchwarzspechtT.wav
Dryocopus,martius,XC376395-43236-01_065-02$ mp3.wav
Dryocopus,martius,XC529782-181228 Schwarzspecht hackend Erle Curauer Moor xeno.wav
Dryocopus,martius,XC392876-171015SchwarzspechtRufFlugrufFH 1803.wav
Dryocopus,martius,XC136237-SchwspechtTrRWDickbuethE4-6-13_5-22.wav
Dryocopus,martius,XC164903-140112_0301-2HEqNR mp3.wav
Dryocopus,martius,XC459069-190220 Schwarzspecht Ruf MW FH 1640.wav
Dryocopus,martius,XC461921-2019.02.25_10.48_01.wav
Dryocopus,martius,XC297424-Schwarzspecht_Rufe_Solz_20151229_11.wav
Dryocopus,martius,XC444331-schwarzsp1418.wav
Dryocopus,martius,XC384406-170827_1116 nanhofen P_Black Woodpecker 2.wav
Dryocopus,martius,XC282777-30986_239i-04 mp3.wav
Dryocopus,martius,XC499245-schwarzsp1338.wav
Dryocopus,martius,XC164905-140112_0302HEqNR mp3.wav
Dryocopus,martius,XC356924-schwarzsp0747.wav
Dryocopus,martius,xc-wa003487e-200912261612-DRYMAR.wav
Dryocopus,martius,XC554631-schwarzsp0647.wav
Dryocopus,martius,XC169332-Schwarzsp.wav
Dryocopus,martius,XC384407-170827_1116 nanhofen P_Black Woodpecker 3.wav
Dryocopus,martius,XC213835-150214SchwarzspechtRufFH1edit.wav
Dryocopus,martius,XC405559-180311_14XC.wav
Dryocopus,martius,XC129312-30406-04-4HVREhH mp3-192kBit.wav
Dryocopus,martius,XC282779-30986_239i-05 mp3.wav
Dryocopus,martius,XC623027-SchwarzspechtZweiTG.wav
Dryocopus,martius,XC292498-31139_179parII-4-04hiequ mp3(128kBits).wav
Dryocopus,martius,XC521404-schwarzsp0819.wav
Dryocopus,martius,XC171612-140329SchwarzspechtRufeFH1.wav
Dryocopus,martius,XC267297-30904_125-02ü mp3.wav
Dryocopus,martius,SchwarzspRWSchranke27-3-10_7-36.wav
Dryocopus,martius,XC214664-schwarzspecht.wav
Dryocopus,martius,XC211828-30671_000-08-rae IIc-05 mp3.wav
Dryocopus,martius,XC302113-5075_067-05hiequ mp3.wav
Dryocopus,martius,XC521402-Schwarzspecht.wav
Dryocopus,martius,XC355459-schwarzsp0750.wav
Dryocopus,martius,XC293051-31147_107speiIV-2-04hiequ mp3(128kBits).wav
Dryocopus,martius,XC185100-140702SchwarzspechtRufFH1edit.wav
Dryocopus,martius,XC305545-x5090_059-13hiequ mp3.wav
Dryocopus,martius,XC172665-Schwarzspecht Gesang.wav
Dryocopus,martius,XC302116-5076_059-06hiequ mp3.wav
Dryocopus,martius,XC141604-4032Ü mp3.wav
Dryocopus,martius,XC199517-141014SchwarzspechtRufFlugrufFH2.wav
Dryocopus,martius,XC181609-LS_30262  x mp3.wav
Dryocopus,martius,XC419640-Dryocopus martius_Flight-song_2016.12.11.wav
Dryocopus,martius,XC140279-3922Ü mp3.wav
Dryocopus,martius,XC252313-Black Woodpecker_20150410_094950_prepared.wav
Dryocopus,martius,XC293047-31147_053speIV-1-03hiequ mp3(128kBits).wav
Dryocopus,martius,XC384544-Schwarzspecht calls.wav
Dryocopus,martius,XC584515-31743-b-ö-09middleVERY.wav
Dryocopus,martius,XC501120-schwarzsp0757.wav
Dryocopus,martius,XC179982-4667-05- 2  x mp3.wav
Dryocopus,martius,XC622403-Schwarzspecht.wav
Dryocopus,martius,XC165635-140122_0338-3HEqNR mp3.wav
Dryocopus,martius,XC587599-schwspf.wav
Dryocopus,martius,"XC377376-SCHWARZSPECHTE, Dohlenrufe  im Duett, Trommeln  14.05.2017 Windachspeicher  10_14-10-19    VOC_170514-5107  gek..wav"
Dryocopus,martius,XC419618-Dryocopus martius_call_2017.04.30.wav
Dryocopus,martius,XC384096-31555_237-06´ mp3.wav
Dryocopus,martius,XC552096-SCHWARZSPECHT  29.03.2020  Flachtenbergmoor  8_10  VOC_200329-0837 .wav
Dryocopus,martius,XC367465-schwarzsp0635.wav
Dryocopus,martius,XC581042-schwarzsp0541.wav
Dryocopus,martius,XC333345-160809SchwarzspechtFlugrufRufFH1edit.wav
Dryocopus,martius,XC491899-Dryocopus martius_2019.07.08_06.06_01.wav
Dryocopus,martius,"XC580574-SCHWARZSPECHT, Sitz- u. Flugruf  20.05.2020 Kst, Kirchberg b. Niederrottweil  9_01  VOC_200520-0891 g.wav"
Dryocopus,martius,XC305546-x5090_059-14hiequ mp3.wav
Dryocopus,martius,XC622791-SchwarzspechtT2.wav
Dryocopus,martius,XC617870-schwarzsp1305.wav
Dryocopus,martius,XC627679-schwarzsp0644.wav
Dryocopus,martius,XC292937-31151_000speIII-1-01hiequ mp3(128kBits).wav
Dryocopus,martius,"XC580572-SCHWARZSPECHT, Trommeln  20.05.2020  K.St., Kirchberg b. Niederrottweil  9_30  VOC_200520-0898  Ausschn g.wav"
Dryocopus,martius,XC452501-190119_10XC.wav
Dryocopus,martius,XC624920-Schwarzspecht Ruf Flugruf.wav
Dryocopus,martius,XC292496-31139_179parII-4-03hiequ mp3(128kBits).wav
Dryocopus,martius,XC243656-Schwarzspecht drumming 1.wav
Dryocopus,martius,XC354568-170121SchwarzspechtRufFH1.wav
Dryocopus,martius,XC459809-schwarzsp0705.wav
Dryocopus,martius,XC356105-170212_16SchwarzspechtXC.wav
Dryocopus,martius,XC127190-30322-1-3RHEhaa mp3(2).wav
Dryocopus,martius,XC625034-Dryocopus_martius_B_ML_210227_0113_XC.wav
Dryocopus,martius,XC293050-31147_107speiIV-2-03hiequ mp3(128kBits).wav
Dryocopus,martius,XC499244-schwartsp1337.wav
Dryocopus,martius,XC584073-1013SchwarzspechtSitzruf2XC.wav
Dryocopus,martius,XC419615-Dryocopus martius_2017_10_01.wav
Dryocopus,martius,XC287612-151024SchwarzspechtFlugrufRufFH2Edit.wav
Dryocopus,martius,XC356923-schwarzsp0745.wav
Dryocopus,martius,XC386663-31576_299-03´ mp3.wav
Dryocopus,martius,XC584074-1013SchwarzspechtSitzrufXC.wav
Dryocopus,martius,XC364625-170305_6529 Schwarzspecht Erisk-A--xeno.wav
Dryocopus,martius,XC293048-31147_107speiIV-2-01hiequ mp3(128kBits).wav
Dryocopus,martius,XC357855-170303SchwarzspechtGesangRufFH9.wav
Dryocopus,martius,"XC552110-SCHWARZSPECHT, Trommeln  29.03.2020  Flachtenbergmoor  8_22  VOC_200329-0388.wav"
Dryocopus,martius,XC210615-150118_1519 Schwarzspecht Hegerweiher 2015 01 18Xeno.wav
Dryocopus,martius,XC391198-schwarzsp0700.wav
Dryocopus,martius,XC203074-30261 - 2 m mp3.wav
Dryocopus,martius,XC461861-Dryocopus martius2019.02.18_07.52_01.wav
Dryocopus,martius,XC627152-SchwarzspechtDRk.wav
Dryocopus,martius,XC491885-2019.07.08_06.04_01.wav
Dryocopus,martius,XC292398-151009_2383 Schwarzspecht Fenken-XENO.wav
Dryocopus,martius,SchwspFlugrufSchaeferh31-3-8_18-27.wav
Dryocopus,martius,"XC580573-SCHWARZSPECHT, Flugruf 20.05.2020 Kst, Kirchberg b. Niederrottweil 9_34  VOC_200520-0899 g.wav"
Dryocopus,martius,XC304466-schwarzsp0805.wav
